2	14	31.9909
23	119	31.98
35	104	31.9175
107	110	-31.916
44	59	31.9107
5	101	31.8434
35	134	31.8405
47	65	31.8389
71	80	31.8283
77	110	-31.8198
32	86	31.8086
116	146	31.7372
2	137	31.7306
38	116	31.7171
80	83	31.7057
71	122	31.7041
89	98	31.6969
14	107	31.6603
11	62	31.6547
77	107	31.6273
14	137	31.626
53	104	31.5684
104	134	31.5537
2	107	31.5534
20	32	31.5436
80	122	31.5171
56	134	31.3893
17	59	31.3869
92	140	31.3391
71	83	31.3218
38	98	31.3217
14	110	-31.2825
35	53	31.2624
77	119	31.1358
2	110	-31.1247
14	47	31.1048
17	26	31.0991
38	89	31.0683
5	26	31.0584
2	47	31.0504
74	131	31.0192
14	77	31.0039
35	56	30.9943
44	137	30.9633
20	86	30.9618
38	146	30.9345
23	77	30.8707
116	143	30.8623
8	56	30.8592
17	44	30.8552
47	77	30.8169
2	77	30.815
8	74	30.7736
74	134	30.754
107	137	30.7404
56	104	30.7288
29	41	30.7249
56	74	30.672
38	143	30.622
110	119	-30.587
47	107	30.5774
83	122	30.5249
143	146	30.5008
53	134	30.4711
17	95	30.4363
26	146	30.3905
8	131	30.3806
65	77	30.3778
47	110	-30.3518
59	137	30.3028
23	110	-30.2981
47	137	30.2926
26	101	30.2896
5	17	30.2623
14	65	30.253
98	116	30.2275
2	65	30.1701
2	44	30.138
26	116	30.1166
110	137	-30.0618
89	116	29.9931
107	119	29.9183
14	44	29.9132
89	95	29.9053
17	101	29.8891
11	137	29.8472
35	74	29.7868
65	107	29.7533
68	83	29.6579
59	95	29.6552
65	110	-29.6283
32	122	29.5813
23	107	29.5706
77	137	29.5373
44	47	29.5226
26	38	29.4619
113	128	29.3717
2	59	29.3546
8	134	29.3479
98	143	29.3118
20	122	29.2637
50	83	29.2602
26	59	29.2484
65	137	29.2292
20	149	29.2019
53	92	29.1572
26	95	29.1318
14	59	29.1044
2	11	29.0728
50	80	29.0692
59	101	29.0596
74	104	29.0067
5	59	28.999
47	59	28.9883
44	95	28.9853
53	56	28.9774
65	101	28.9464
11	14	28.933
47	119	28.8415
98	146	28.7877
65	119	28.7492
71	140	28.7349
44	65	28.7205
5	146	28.7174
44	101	28.6213
89	146	28.6149
14	119	28.5579
11	107	28.5474
86	122	28.5313
26	89	28.5276
23	41	-28.5217
47	101	28.4868
122	140	28.4839
56	131	28.4672
20	125	28.411
23	47	28.401
5	44	28.3938
26	44	28.3641
23	65	28.3352
68	80	28.2947
59	65	28.2831
8	35	28.28
2	119	28.2526
50	149	28.2456
95	98	28.2429
68	71	28.209
29	68	28.1432
89	143	28.1354
44	107	28.1308
41	119	-28.115
14	23	28.1125
62	137	28.0782
32	71	28.0395
38	95	28.0387
17	137	27.9919
131	134	27.9558
11	110	-27.8269
50	122	27.8178
2	23	27.7958
50	71	27.7758
53	140	27.7284
5	65	27.7276
5	116	27.7215
17	89	27.6739
8	104	27.6642
17	146	27.6376
11	44	27.6349
17	116	27.6093
26	98	27.5534
20	71	27.4761
86	140	27.4059
32	80	27.3975
101	146	27.394
80	140	27.3689
32	140	27.3504
5	47	27.3339
17	38	27.3289
95	116	27.305
17	47	27.259
2	62	27.238
20	80	27.2237
44	110	-27.2086
125	128	27.1577
59	107	27.1417
32	149	27.1395
122	149	27.1361
14	62	27.103
53	74	27.0978
125	149	27.0835
92	104	26.9968
71	86	26.9791
44	77	26.9786
62	107	26.9227
2	17	26.8971
32	125	26.876
17	65	26.8679
86	125	26.7482
11	59	26.7441
26	143	26.7405
14	17	26.6158
5	95	26.5645
35	131	26.5595
