0	0	0
1	1	90
2	2	9900
3	3	0
4	4	90
5	5	9900
6	6	0
7	7	90
8	8	9900
9	9	0
10	10	90
11	11	9900
12	12	0
13	13	90
14	14	9900
15	15	0
16	16	90
17	17	9900
18	18	0
19	19	90
20	20	9900
21	21	0
22	22	90
23	23	9900
24	24	0
25	25	90
26	26	9900
27	27	0
28	28	90
29	29	9900
30	30	0
31	31	90
32	32	9900
33	33	0
34	34	90
35	35	9900
36	36	0
37	37	90
38	38	9900
39	39	0
40	40	90
41	41	9900
42	42	0
43	43	90
44	44	9900
45	45	0
46	46	90
47	47	9900
48	48	0
49	49	90
50	50	9900
51	51	0
52	52	90
53	53	9900
54	54	0
55	55	90
56	56	9900
57	57	0
58	58	90
59	59	9900
60	60	0
61	61	90
62	62	9900
63	63	0
64	64	90
65	65	9900
66	66	0
67	67	90
68	68	9900
69	69	0
70	70	90
71	71	9900
72	72	0
73	73	90
74	74	9900
75	75	0
76	76	90
77	77	9900
78	78	0
79	79	90
80	80	9900
81	81	0
82	82	90
83	83	9900
84	84	0
85	85	90
86	86	9900
87	87	0
88	88	90
89	89	9900
90	90	0
91	91	90
92	92	9900
93	93	0
94	94	90
95	95	9900
96	96	0
97	97	90
98	98	9900
99	99	0
100	100	90
101	101	9900
102	102	0
103	103	90
104	104	9900
105	105	0
106	106	90
107	107	9900
108	108	0
109	109	90
110	110	9900
111	111	0
112	112	90
113	113	9900
114	114	0
115	115	90
116	116	9900
117	117	0
118	118	90
119	119	9900
120	120	0
121	121	90
122	122	9900
123	123	0
124	124	90
125	125	9900
126	126	0
127	127	90
128	128	9900
129	129	0
130	130	90
131	131	9900
132	132	0
133	133	90
134	134	9900
135	135	0
136	136	90
137	137	9900
138	138	0
139	139	90
140	140	9900
141	141	0
142	142	90
143	143	9900
144	144	0
145	145	90
146	146	9900
147	147	0
148	148	90
149	149	9900
150	150	0
151	151	90
152	152	9900
153	153	0
154	154	90
155	155	9900
156	156	0
157	157	90
158	158	9900
159	159	0
160	160	90
161	161	9900
162	162	0
163	163	90
164	164	9900
165	165	0
166	166	90
167	167	9900
168	168	0
169	169	90
170	170	9900
171	171	0
172	172	90
173	173	9900
174	174	0
175	175	90
176	176	9900
177	177	0
178	178	90
179	179	9900
180	180	0
181	181	90
182	182	9900
183	183	0
184	184	90
185	185	9900
186	186	0
187	187	90
188	188	9900
189	189	0
190	190	90
191	191	9900
192	192	0
193	193	90
194	194	9900
195	195	0
196	196	90
197	197	9900
198	198	0
199	199	90
200	200	9900
201	201	0
202	202	90
203	203	9900
204	204	0
205	205	90
206	206	9900
207	207	0
208	208	90
209	209	9900
210	210	0
211	211	90
212	212	9900
213	213	0
214	214	90
215	215	9900
216	216	0
217	217	90
218	218	9900
219	219	0
220	220	90
221	221	9900
222	222	0
223	223	90
224	224	9900
225	225	0
226	226	90
227	227	9900
228	228	0
229	229	90
230	230	9900
231	231	0
232	232	90
233	233	9900
234	234	0
235	235	90
236	236	9900
237	237	0
238	238	90
239	239	9900
240	240	0
241	241	90
242	242	9900
243	243	0
244	244	90
245	245	9900
246	246	0
247	247	90
248	248	9900
249	249	0
250	250	90
251	251	9900
252	252	0
253	253	90
254	254	9900
255	255	0
256	256	90
257	257	9900
258	258	0
259	259	90
260	260	9900
261	261	0
262	262	90
263	263	9900
264	264	0
265	265	90
266	266	9900
267	267	0
268	268	90
269	269	9900
270	270	0
271	271	90
272	272	9900
273	273	0
274	274	90
275	275	9900
276	276	0
277	277	90
278	278	9900
279	279	0
280	280	90
281	281	9900
282	282	0
283	283	90
284	284	9900
285	285	0
286	286	90
287	287	9900
288	288	0
289	289	90
290	290	9900
291	291	0
292	292	90
293	293	9900
294	294	0
295	295	90
296	296	9900
297	297	0
298	298	90
299	299	9900
300	300	0
301	301	90
302	302	9900
303	303	0
304	304	90
305	305	9900
306	306	0
307	307	90
308	308	9900
309	309	0
310	310	90
311	311	9900
312	312	0
313	313	90
314	314	9900
315	315	0
316	316	90
317	317	9900
318	318	0
319	319	90
320	320	9900
321	321	0
322	322	90
323	323	9900
324	324	0
325	325	90
326	326	9900
327	327	0
328	328	90
329	329	9900
330	330	0
331	331	90
332	332	9900
333	333	0
334	334	90
335	335	9900
336	336	0
337	337	90
338	338	9900
339	339	0
340	340	90
341	341	9900
342	342	0
343	343	90
344	344	9900
345	345	0
346	346	90
347	347	9900
348	348	0
349	349	90
350	350	9900
351	351	0
352	352	90
353	353	9900
354	354	0
355	355	90
356	356	9900
357	357	0
358	358	90
359	359	9900
