0	0	0
1	1	90
2	2	0
3	3	90
4	4	0
5	5	90
6	6	0
7	7	90
8	8	0
9	9	90
10	10	0
11	11	90
12	12	0
13	13	90
14	14	0
15	15	90
16	16	0
17	17	90
18	18	0
19	19	90
20	20	0
21	21	90
22	22	0
23	23	90
24	24	0
25	25	90
26	26	0
27	27	90
28	28	0
29	29	90
30	30	0
31	31	90
32	32	0
33	33	90
34	34	0
35	35	90
36	36	0
37	37	90
38	38	0
39	39	90
40	40	0
41	41	90
42	42	0
43	43	90
44	44	0
45	45	90
46	46	0
47	47	90
48	48	0
49	49	90
50	50	0
51	51	90
52	52	0
53	53	90
54	54	0
55	55	90
56	56	0
57	57	90
58	58	0
59	59	90
60	60	0
61	61	90
62	62	0
63	63	90
64	64	0
65	65	90
66	66	0
67	67	90
68	68	0
69	69	90
70	70	0
71	71	90
72	72	0
73	73	90
74	74	0
75	75	90
76	76	0
77	77	90
78	78	0
79	79	90
80	80	0
81	81	90
82	82	0
83	83	90
84	84	0
85	85	90
86	86	0
87	87	90
88	88	0
89	89	90
90	90	0
91	91	90
92	92	0
93	93	90
94	94	0
95	95	90
96	96	0
97	97	90
98	98	0
99	99	90
