17	98	31.9874
83	89	-31.9119
56	77	31.9038
8	119	31.8785
89	131	-31.7573
98	143	31.707
38	137	-31.6617
92	101	-31.6433
44	101	31.6136
83	131	31.5929
92	122	-31.5874
17	143	31.5834
65	128	-31.5732
77	146	31.5669
56	146	31.565
11	149	31.5615
17	146	31.4757
44	128	31.4661
5	77	31.463
41	122	31.4515
98	146	31.3932
62	143	31.3312
14	113	31.3246
104	116	31.2407
5	74	31.2394
95	137	-31.223
32	113	31.2006
5	146	31.003
113	119	30.9634
5	56	30.9393
62	107	30.8589
53	122	30.8442
50	104	30.8142
74	134	30.7262
2	74	30.7234
101	140	30.7185
101	128	30.7089
47	116	30.6952
38	149	30.692
101	122	30.5832
44	92	-30.5829
11	38	30.5135
20	59	30.512
71	89	30.4997
2	83	30.4903
5	134	30.4868
92	140	-30.4794
14	53	30.4676
143	146	30.4531
11	80	30.4481
53	92	-30.4462
50	116	30.4175
20	62	30.3796
26	29	30.3589
32	50	30.3565
17	56	30.2515
8	113	30.2432
32	104	30.2341
62	98	30.2203
41	92	-30.2114
38	95	30.2042
44	65	-30.1642
17	77	30.1513
71	131	-30.0956
56	98	30.0655
2	131	30.0565
77	98	30.013
53	101	29.9917
2	5	29.9694
20	143	29.9652
17	62	29.9494
74	83	29.9305
44	140	29.9239
2	89	-29.8909
53	128	29.88
14	32	29.8711
20	107	29.8577
41	53	29.832
71	83	-29.8127
38	107	29.8112
80	107	29.7623
8	68	29.7184
107	137	-29.6782
14	119	29.6443
134	143	29.6411
17	59	29.6118
74	77	29.603
47	50	29.5848
5	17	29.582
14	68	29.5801
92	128	-29.5783
5	98	29.5712
59	98	29.5346
86	104	29.515
53	65	-29.4638
68	119	29.4552
134	146	29.4072
59	143	29.4061
23	125	29.3594
98	134	29.3509
32	119	29.3038
137	149	-29.2716
44	53	29.2555
2	44	-29.2482
62	134	29.2457
41	68	29.1976
17	134	29.1266
74	89	-29.104
65	101	-29.0983
44	122	29.07
14	41	29.0618
122	140	28.9902
20	98	28.9596
8	29	28.958
8	14	28.9573
11	137	-28.9268
74	146	28.8797
77	134	28.8739
2	77	28.8373
23	26	28.8212
17	20	28.8006
107	143	28.7609
