131	134	31.9791
56	89	31.9768
122	140	31.9456
38	101	31.9175
23	32	-31.9055
98	134	31.8901
32	92	-31.8589
89	95	31.8339
38	131	31.7797
98	131	31.7743
41	86	31.7022
101	131	31.696
56	95	31.6953
38	134	31.6815
71	110	-31.6703
5	41	-31.5963
50	101	31.5684
23	92	31.5384
101	134	31.5313
17	77	31.5105
5	116	-31.4896
125	146	31.4859
71	86	31.4811
131	149	31.4698
8	65	31.4445
134	149	31.3659
41	71	31.3444
86	125	31.3376
38	98	31.3078
110	146	-31.2921
38	50	31.2624
98	119	31.2553
5	23	-31.2182
77	104	31.2173
50	113	31.2103
101	149	31.1845
44	68	31.1818
65	95	31.1038
14	50	31.1019
68	122	31.1011
71	140	31.0709
71	122	31.0662
23	107	-31.0541
5	32	31.0372
98	101	31.0087
32	107	30.9986
29	47	30.9819
98	149	30.9727
5	86	-30.9676
86	110	-30.9333
38	149	30.9219
20	47	30.8487
83	119	30.8382
80	125	-30.8302
56	74	-30.8296
41	140	30.7866
92	107	-30.7547
107	119	30.7159
26	74	-30.7092
35	53	-30.7017
47	59	30.6769
65	89	30.6753
74	89	-30.6519
65	146	30.6315
68	140	30.6299
86	146	30.6169
119	134	30.6136
41	116	30.6093
110	125	-30.587
50	131	30.579
71	146	30.5302
5	92	-30.521
41	122	30.4341
71	125	30.4234
53	128	30.4175
62	68	30.4073
56	65	30.3669
32	116	-30.3426
23	41	30.3252
14	101	30.3139
86	116	30.312
14	38	30.2968
41	110	-30.2804
119	131	30.2767
98	107	30.2688
50	134	30.2545
68	110	-30.2447
68	71	30.2355
41	125	30.2329
92	116	30.2122
110	122	-30.2071
50	149	30.2048
23	116	30.1915
44	95	30.1503
26	104	30.0966
101	113	30.0936
80	116	-30.0295
110	140	-30.0261
8	146	30.0145
5	71	-29.9844
86	140	29.9745
17	104	29.8577
44	89	29.8312
11	35	-29.8233
32	41	-29.8134
80	86	-29.8127
44	56	29.7757
74	95	-29.7671
5	140	-29.7455
95	110	-29.7364
14	35	-29.7282
2	137	29.7263
86	122	29.7253
65	110	-29.6283
107	134	29.6212
14	113	29.5567
44	62	29.5061
20	29	29.505
23	140	29.4239
95	146	29.4179
62	122	29.4034
50	98	29.3939
38	113	29.3642
8	95	29.3345
38	119	29.3128
41	146	29.3027
119	149	29.3006
107	131	29.2929
113	149	29.2691
5	125	-29.2535
116	125	29.2161
20	137	29.2125
5	122	-29.1592
44	110	-29.1446
65	74	-29.112
38	107	29.1028
80	146	-29.087
11	29	29.0449
59	137	29.0095
14	131	29.0074
11	14	28.9573
41	92	28.921
23	86	28.9098
8	89	28.8929
62	140	28.8699
83	107	28.8377
68	95	28.8149
5	107	28.8047
44	122	28.7878
5	80	28.7713
65	125	28.7492
101	119	28.7475
41	80	-28.7252
23	122	28.7105
113	131	28.7054
14	134	28.7016
11	113	28.6855
20	59	28.6505
2	59	28.5842
74	104	-28.5485
8	56	28.5346
83	98	28.5167
71	116	28.5143
89	110	-28.506
32	140	-28.492
83	140	-28.4902
62	83	-28.4855
8	125	28.4802
5	110	28.4583
26	56	28.4169
23	119	-28.383
32	86	-28.3812
83	122	-28.3389
56	104	28.3179
41	68	28.3123
44	71	28.3043
23	71	28.2493
113	134	28.2368
101	107	28.2311
89	146	28.2261
29	53	28.1994
29	59	28.1454
68	86	28.1344
8	74	-28.1264
47	137	28.0652
71	95	28.0439
56	110	-28.0427
8	110	-28.0423
44	140	28.0355
32	119	27.9967
26	89	27.9721
68	89	27.9306
14	98	27.9001
65	71	27.8862
11	50	27.8849
107	140	-27.8574
122	146	27.8235
89	104	27.8168
29	35	-27.8004
68	146	27.7969
140	146	27.731
125	140	27.7238
71	80	-27.7238
56	146	27.7099
32	122	-27.7032
14	149	27.6999
56	68	27.6839
41	107	-27.6797
5	146	-27.6308
44	77	27.6112
116	140	27.6012
122	125	27.5671
44	65	27.5039
80	110	27.4681
56	77	27.4666
86	92	27.4662
92	119	-27.4553
26	77	27.4539
35	128	-27.4491
83	134	27.4406
32	71	-27.4089
107	116	-27.3224
23	83	-27.3098
23	98	-27.301
32	98	27.2699
92	140	27.2036
92	98	-27.1627
65	86	27.1586
107	149	27.1562
11	53	27.123
107	122	-27.1153
98	113	27.0908
95	125	27.089
110	116	-27.0697
44	146	27.0395
116	146	27.0287
77	89	27.0246
35	50	-26.9979
83	131	26.9392
116	122	26.936
119	140	-26.8573
26	143	26.7405
62	71	26.735
65	68	26.7308
38	92	-26.6935
71	89	26.6162
68	125	26.5951
92	134	-26.5655
32	134	26.5358
95	122	26.5328
95	104	26.5249
26	95	26.5231
32	83	26.52
68	83	-26.5193
23	134	-26.4623
50	119	26.447
23	125	26.4044
44	104	26.3974
44	74	-26.3849
86	95	26.3761
32	38	26.3633
119	122	-26.3563
92	122	26.3479
74	77	-26.3457
