0	0	0.5
1	1	4
2	2	0.5
3	3	4
4	4	0.5
5	5	4
6	6	0.5
7	7	4
8	8	0.5
9	9	4
10	10	0.5
11	11	4
12	12	0.5
13	13	4
14	14	0.5
15	15	4
16	16	0.5
17	17	4
18	18	0.5
19	19	4
20	20	0.5
21	21	4
22	22	0.5
23	23	4
24	24	0.5
25	25	4
26	26	0.5
27	27	4
28	28	0.5
29	29	4
30	30	0.5
31	31	4
32	32	0.5
33	33	4
34	34	0.5
35	35	4
36	36	0.5
37	37	4
38	38	0.5
39	39	4
40	40	0.5
41	41	4
42	42	0.5
43	43	4
44	44	0.5
45	45	4
46	46	0.5
47	47	4
48	48	0.5
49	49	4
50	50	0.5
51	51	4
52	52	0.5
53	53	4
54	54	0.5
55	55	4
56	56	0.5
57	57	4
58	58	0.5
59	59	4
60	60	0.5
61	61	4
62	62	0.5
63	63	4
64	64	0.5
65	65	4
66	66	0.5
67	67	4
68	68	0.5
69	69	4
70	70	0.5
71	71	4
72	72	0.5
73	73	4
74	74	0.5
75	75	4
76	76	0.5
77	77	4
78	78	0.5
79	79	4
80	80	0.5
81	81	4
82	82	0.5
83	83	4
84	84	0.5
85	85	4
86	86	0.5
87	87	4
88	88	0.5
89	89	4
90	90	0.5
91	91	4
92	92	0.5
93	93	4
94	94	0.5
95	95	4
96	96	0.5
97	97	4
98	98	0.5
99	99	4
