68	116	31.9723
104	143	31.9164
29	98	31.9164
20	50	31.8967
14	77	31.8136
68	86	31.8096
95	140	31.7718
17	56	-31.7705
35	62	31.7585
17	110	31.7104
47	65	31.6947
104	128	31.6591
86	116	31.6551
32	38	31.6372
35	107	31.6192
116	146	31.6081
35	146	31.5747
128	143	31.5266
68	146	31.5175
89	131	31.4734
11	23	31.4542
23	125	31.4419
47	149	31.3646
5	59	31.3452
86	146	31.2984
62	146	31.293
62	116	31.2897
89	104	31.2871
62	107	31.2474
65	149	31.2355
41	119	31.2215
17	59	31.193
71	122	31.1186
53	101	31.1134
56	110	-31.0757
83	137	31.0593
11	101	-31.0343
50	71	31.0274
98	113	31.0174
35	116	31.0047
44	140	31.0043
62	68	30.9926
11	125	30.9764
65	83	30.93
56	59	-30.9169
77	95	30.8919
29	113	30.8756
89	128	30.8304
89	143	30.7573
35	68	30.7136
65	134	30.6614
59	80	30.6548
113	119	-30.6525
119	137	30.6383
14	143	30.6184
20	71	30.6124
83	134	30.6094
41	122	30.5696
134	149	30.4876
107	146	30.4713
59	110	30.4424
44	68	-30.3896
53	104	30.3365
8	80	30.3131
134	137	30.3082
53	143	30.2984
5	56	-30.2971
44	86	-30.2761
2	80	-30.2553
71	92	30.2481
44	116	-30.1623
2	110	-30.1512
53	89	30.1378
41	92	30.127
62	86	30.1045
116	140	-30.028
35	86	30.0242
62	125	30.0157
77	125	-29.989
14	104	29.9745
68	140	-29.9709
5	17	29.9565
44	95	29.9238
107	125	29.8691
14	95	29.868
77	140	29.83
14	53	29.7833
77	143	29.7628
62	95	-29.7388
56	92	29.6844
47	83	29.6646
5	98	29.6501
95	116	-29.647
14	125	-29.6437
104	131	29.642
80	110	29.6384
20	92	29.6246
5	29	29.6034
107	116	29.5854
17	80	29.5167
47	134	29.5119
68	95	-29.4513
23	107	29.4316
62	140	-29.4154
50	92	29.358
41	71	29.3542
95	125	-29.3133
11	14	-29.2835
23	101	-29.2326
11	53	-29.2106
41	137	29.197
35	125	29.1801
92	122	29.149
68	107	29.1468
86	140	-29.1123
128	131	29.1041
83	149	29.0121
14	101	29.0038
53	131	29.0016
77	104	28.9507
14	128	28.9489
2	17	-28.9108
32	131	28.8985
11	77	-28.8938
131	143	28.8136
5	80	28.7372
65	137	28.7218
53	128	28.7178
98	119	-28.6779
41	113	-28.6414
101	125	-28.6273
17	92	-28.5981
56	98	-28.5933
20	38	28.5899
14	140	28.5514
50	122	28.5439
5	110	28.5362
113	137	-28.5282
92	119	28.5239
23	62	28.5133
53	77	28.5101
26	86	28.4884
8	59	28.4432
2	32	28.4415
8	74	28.4379
44	146	-28.4151
56	80	-28.312
86	95	-28.3022
11	74	28.2818
140	146	-28.28
35	95	-28.2742
44	62	-28.2516
2	59	-28.2492
86	107	28.1831
23	74	28.1597
119	122	28.1403
23	77	-28.0918
29	119	-28.0756
95	146	-28.0664
77	128	28.0561
14	23	-28.0248
23	35	28.0034
35	140	-28.0001
125	140	-27.9941
77	101	27.9506
29	56	-27.9477
101	143	27.935
62	77	-27.8692
20	122	27.8545
38	50	27.8343
92	110	-27.7976
83	119	27.7745
119	134	27.7741
92	98	-27.7593
101	104	27.7353
14	89	27.7221
116	125	27.6669
74	101	-27.6404
41	134	27.5532
59	98	27.5532
38	110	-27.4485
125	146	27.3847
5	8	27.3803
32	110	-27.3639
2	38	27.3543
20	110	-27.3253
2	56	27.2959
95	107	-27.2878
29	59	27.28
11	107	27.2363
38	131	27.2326
89	101	27.2256
41	98	-27.2193
35	44	-27.1959
92	113	-27.1678
17	98	27.1416
2	101	27.1179
68	125	27.1
53	125	-27.0868
74	80	27.0847
20	56	27.0133
26	68	26.9752
137	149	26.9606
23	95	-26.8799
23	53	-26.8621
122	134	26.8281
47	137	26.8203
17	20	-26.8064
29	92	-26.7556
11	62	26.7483
32	89	26.7454
95	143	26.6887
14	62	-26.6722
20	32	26.6562
107	140	-26.6459
77	116	-26.6408
11	95	-26.6013
17	29	26.5315
71	119	26.5203
44	77	26.505
41	50	26.4939
11	143	-26.4822
122	137	26.4317
2	8	-26.4139
26	116	26.4114
26	44	-26.3957
29	41	-26.3415
26	146	26.3317
59	92	-26.3275
77	89	26.312
2	53	26.2968
5	113	26.2803
5	92	-26.2691
68	77	-26.2546
35	77	-26.2542
50	110	-26.2431
20	41	26.2186
50	56	26.1018
101	131	26.0714
41	83	26.0626
77	107	-26.0256
11	104	-25.9161
2	74	-25.8949
125	143	-25.888
11	35	25.845
8	17	25.8433
56	113	-25.833
17	38	-25.8063
17	50	-25.793
32	53	25.7599
32	50	25.7323
23	146	25.7237
101	128	25.7127
56	71	25.6934
95	104	25.6416
74	125	25.606
41	56	25.5765
17	32	-25.5624
23	116	25.5447
8	110	25.4947
86	125	25.4892
83	113	-25.4325
2	5	-25.4119
23	140	-25.3866
140	143	25.3679
44	107	-25.289
14	131	25.2792
77	146	-25.2512
98	110	25.2431
95	128	25.1548
98	137	-25.1409
14	116	-25.1375
14	107	-25.1212
14	35	-25.0872
104	125	-25.0698
44	125	-24.9299
38	56	24.9207
23	68	24.9145
14	44	24.8903
2	131	24.8844
11	140	-24.8723
8	56	-24.8611
17	71	-24.7928
56	119	24.7767
29	137	-24.7426
77	86	-24.7302
14	68	-24.713
38	89	24.6923
53	95	24.6422
29	110	24.6127
65	119	24.5855
11	89	-24.5781
71	110	-24.5347
92	137	24.4834
95	101	24.4572
80	101	-24.4408
23	143	-24.3923
32	56	24.3891
113	122	-24.3668
104	140	24.302
32	101	24.295
53	74	-24.294
38	92	24.2434
113	134	-24.2356
38	71	24.179
128	140	24.1018
17	113	24.0462
2	89	24.0142
2	11	-23.9864
11	128	-23.9641
32	80	-23.9043
59	113	23.8928
83	122	23.8897
14	146	-23.8873
17	41	-23.8841
26	35	23.8454
2	20	23.8265
11	116	23.8054
56	122	23.7606
77	131	23.7499
71	137	23.7466
32	104	23.7399
14	149	23.7319
23	104	-23.7243
50	119	23.7016
