0	0	0
1	1	90
2	2	0
3	3	90
4	4	0
5	5	90
6	6	0
7	7	90
8	8	0
9	9	90
10	10	0
11	11	90
12	12	0
13	13	90
14	14	0
15	15	90
16	16	0
17	17	90
18	18	0
19	19	90
20	20	0
21	21	90
22	22	0
23	23	90
24	24	0
25	25	90
26	26	0
27	27	90
28	28	0
29	29	90
30	30	0
31	31	90
32	32	0
33	33	90
34	34	0
35	35	90
36	36	0
37	37	90
38	38	0
39	39	90
40	40	0
41	41	90
42	42	0
43	43	90
44	44	0
45	45	90
46	46	0
47	47	90
48	48	0
49	49	90
50	50	0
51	51	90
52	52	0
53	53	90
54	54	0
55	55	90
56	56	0
57	57	90
58	58	0
59	59	90
60	60	0
61	61	90
62	62	0
63	63	90
64	64	0
65	65	90
66	66	0
67	67	90
68	68	0
69	69	90
70	70	0
71	71	90
72	72	0
73	73	90
74	74	0
75	75	90
76	76	0
77	77	90
78	78	0
79	79	90
80	80	0
81	81	90
82	82	0
83	83	90
84	84	0
85	85	90
86	86	0
87	87	90
88	88	0
89	89	90
90	90	0
91	91	90
92	92	0
93	93	90
94	94	0
95	95	90
96	96	0
97	97	90
98	98	0
99	99	90
100	100	0
101	101	90
102	102	0
103	103	90
104	104	0
105	105	90
106	106	0
107	107	90
108	108	0
109	109	90
110	110	0
111	111	90
112	112	0
113	113	90
114	114	0
115	115	90
116	116	0
117	117	90
118	118	0
119	119	90
120	120	0
121	121	90
122	122	0
123	123	90
124	124	0
125	125	90
126	126	0
127	127	90
128	128	0
129	129	90
130	130	0
131	131	90
132	132	0
133	133	90
134	134	0
135	135	90
136	136	0
137	137	90
138	138	0
139	139	90
140	140	0
141	141	90
142	142	0
143	143	90
144	144	0
145	145	90
146	146	0
147	147	90
148	148	0
149	149	90
150	150	0
151	151	90
152	152	0
153	153	90
154	154	0
155	155	90
156	156	0
157	157	90
158	158	0
159	159	90
160	160	0
161	161	90
162	162	0
163	163	90
164	164	0
165	165	90
166	166	0
167	167	90
168	168	0
169	169	90
170	170	0
171	171	90
172	172	0
173	173	90
174	174	0
175	175	90
176	176	0
177	177	90
178	178	0
179	179	90
180	180	0
181	181	90
182	182	0
183	183	90
184	184	0
185	185	90
186	186	0
187	187	90
188	188	0
189	189	90
190	190	0
191	191	90
192	192	0
193	193	90
194	194	0
195	195	90
196	196	0
197	197	90
198	198	0
199	199	90
200	200	0
201	201	90
202	202	0
203	203	90
204	204	0
205	205	90
206	206	0
207	207	90
208	208	0
209	209	90
210	210	0
211	211	90
212	212	0
213	213	90
214	214	0
215	215	90
216	216	0
217	217	90
218	218	0
219	219	90
220	220	0
221	221	90
222	222	0
223	223	90
224	224	0
225	225	90
226	226	0
227	227	90
228	228	0
229	229	90
230	230	0
231	231	90
232	232	0
233	233	90
234	234	0
235	235	90
236	236	0
237	237	90
238	238	0
239	239	90
